user_ID,Name,Age,Gender,City,Education_Level,Monthly_Income,Marrige_Status,Date_of_order,Product_order_count,Order_Amount_INR,Wallet_Balance_INR,Total_Order_INR
116453,,37,Male,Delhi,10th,46736,Single,06-03-2025,4,6718,,24449
116454,,20,Female,Delhi,Postgrad,67031,Single,,1,32994,33709,27709
116455,,25,Female,Mumbai,Graduate,,Single,30-07-2023,3,8148,22916,20805
116456,,33,Male,Delhi,Postgrad,102873,Married,04-01-2023,6,6094,35094,36921
116457,Karan Kansal,20,Male,Delhi,Graduate,44220,Married,24-10-2024,2,8098,20006,18687
116458,,38,Female,Lucknow,,80257,Single,18-06-2025,3,9335,34552,27664
116459,Sahil Patel,33,Male,Delhi,Graduate,83216,Married,15-04-2023,4,6938,34897,26743
116460,Karan Gupta,30,Male,Bengaluru,Graduate,45734,Single,03-05-2025,2,3942,,7690
116461,,24,Male,,12th,37931,Single,27-05-2024,2,4326,15944,10708
116462,,,Male,,Postgrad,69996,Married,20-03-2024,2,14830,24897,30379
116463,Pranav Singh,23,Male,Delhi,12th,49374,Married,05-01-2023,2,9419,,20980
116464,,28,Female,Delhi,Graduate,62534,Single,,3,4577,21848,15402
116465,,,Male,,10th,35448,Single,30-12-2023,3,7185,23149,23571
,Rohit Verma,27,Male,Delhi,Graduate,44736,Single,03-02-2025,,11347,12244,11542
116467,,34,Female,Delhi,Graduate,34207,Single,16-01-2025,,7519,8840,7201
116468,,22,Male,Kolkata,Graduate,47940,Single,15-12-2024,,10671,20663,10708
116469,Riya Mehta,19,Female,Lucknow,Graduate,60506,Married,21-12-2024,,18209,22087,19785
116470,,35,,Bengaluru,Graduate,60180,,03-10-2024,3,11334,25925,28933
116471,,25,Male,Hyderabad,12th,35194,Single,17-03-2025,2,3581,8281,7335
116472,Rahul Agarwal,28,Male,Jaipur,12th,27983,Single,12-10-2024,1,2029,5450,2086
116473,,24,Male,,Postgrad,74313,Single,19-11-2025,2,,29240,27099
116474,,30,Male,Chennai,Graduate,60821,Single,03-01-2025,3,8020,27655,24057
116475,,38,Male,Pune,Graduate,46326,Married,14-04-2024,2,6362,18570,14520
116476,,25,Male,Delhi,Graduate,47770,Single,06-07-2024,1,21514,15924,18030
116477,,20,Female,Delhi,Graduate,60565,Single,01-02-2023,2,12194,,22778
116478,Riya Verma,23,Female,Delhi,Graduate,59732,,19-01-2023,1,20082,18437,18366
116479,,29,Male,Chennai,Postgrad,84955,Married,11-09-2025,3,13975,34679,37693
,,23,Male,Jaipur,12th,22851,Single,05-06-2023,,10976,,11139
116481,,24,Female,,,73681,Single,19-06-2025,2,13856,28352,30430
116482,,18,Female,Delhi,Postgrad,,Single,20-09-2024,4,6523,19579,27432
116483,Meera Sharma,31,Female,Lucknow,Postgrad,82769,,26-12-2023,3,8098,35754,25549
116484,,33,,Hyderabad,Postgrad,,Single,04-09-2024,1,20970,18502,22228
116485,,24,Male,Ahmedabad,Graduate,63181,Single,03-05-2024,0,25206,29290,22077
116486,,25,Male,Pune,Graduate,52615,Divorced,16-09-2024,2,12206,,23899
116487,,30,Female,Hyderabad,Graduate,41979,Single,11-12-2024,3,4720,18173,13497
116488,,32,Male,Pune,Graduate,61736,Single,28-09-2025,2,9530,22498,21861
116489,Arjun Sharma,29,Male,Kolkata,Graduate,55888,Single,03-10-2023,3,3701,28120,13497
116490,,30,Male,,Graduate,57090,Single,20-10-2023,7,2650,23965,21343
116491,,,,Lucknow,12th,38097,Single,01-09-2024,,14298,14221,15970
116492,,33,Male,Delhi,Graduate,55847,,19-12-2024,6,3632,18067,23816
116493,,32,Male,Kolkata,,44818,Married,22-03-2025,0,15011,10783,15915
116494,,24,Male,Delhi,Graduate,62608,Married,15-10-2025,2,10063,21464,19877
116495,,27,Female,Delhi,Graduate,47523,,03-01-2023,5,3806,,19925
116496,,32,Female,Delhi,Postgrad,88868,Married,22-09-2024,1,29093,,33019
116497,,32,Male,Delhi,Graduate,50172,,31-08-2025,3,3331,14811,9722
116498,Riya Singh,23,Female,Hyderabad,10th,36139,Single,11-01-2023,2,5685,10334,10926
116499,,29,Female,Ahmedabad,12th,357692,Divorced,24-04-2025,,6657,123010,7289
116500,,27,Male,Delhi,Graduate,,,29-01-2025,1,16910,20379,16604
116501,,19,Male,Lucknow,Graduate,42665,Single,18-09-2025,3,5339,,16476
116502,,38,Female,Bengaluru,Graduate,51677,Single,12-05-2025,2,10364,21241,21144
116503,,27,Male,Bengaluru,12th,33597,Single,11-01-2025,,,18225,14508
116504,,25,Male,,12th,52674,Single,15-07-2025,2,4513,21779,8911
116505,,29,Male,Delhi,12th,41010,Single,02-06-2025,7,2527,19505,18261
116506,Karan Gupta,26,Male,Delhi,,56932,Single,22-02-2025,1,17918,21107,16758
116507,,36,Male,Delhi,Graduate,49833,Single,15-04-2024,1,,19558,18642
116508,,35,Male,Delhi,12th,31186,Single,05-03-2025,2,6700,11291,16882
116509,,29,Female,Delhi,Postgrad,82405,Divorced,21-07-2024,2,15846,27445,32836
116510,Rohit Gupta,34,,Mumbai,Postgrad,82340,Married,12-08-2024,2,10023,32195,22977
116511,Kritika Yadav,29,Female,,10th,22463,Single,09-12-2024,4,3676,10041,15235
116512,,20,Male,Kolkata,,65496,Single,03-11-2024,1,33172,23426,29418
116513,Sahil Patel,29,Male,Delhi,10th,46426,Single,,6,2198,10603,14833
116514,,26,Female,Bengaluru,Postgrad,,Single,,2,15550,,35273
116515,,25,Male,Mumbai,Postgrad,97708,Married,11-08-2024,2,14580,34586,33439
116516,,32,Female,Chennai,Graduate,57383,Single,28-04-2025,2,6553,20507,18393
116517,,40,Male,Lucknow,12th,52415,Single,14-11-2024,1,9171,20335,10070
116518,,25,Male,Lucknow,Graduate,51431,Single,11-04-2025,3,5862,17644,16893
116519,,30,Male,Delhi,,54286,Single,18-10-2024,2,10769,22287,17183
116520,,29,Female,Delhi,12th,47834,Married,25-03-2023,1,12505,12914,13213
116521,,40,Female,Delhi,12th,28749,Single,26-12-2023,2,2689,9929,5944
116522,,27,Female,Delhi,12th,60854,Single,06-05-2025,2,8138,,13045
116523,,,Female,Pune,12th,23367,Single,07-08-2025,3,2775,9933,8472
116524,Aarti Verma,19,Female,Delhi,12th,,Single,12-01-2025,4,1155,16518,4789
116525,,25,Male,Delhi,Graduate,50649,Married,20-10-2025,1,,14697,25923
116526,Rohit Mehta,34,Male,Delhi,Postgrad,,Married,23-05-2023,4,6286,15964,23563
116527,,18,Male,Delhi,Postgrad,86207,Married,28-08-2025,3,7467,24685,27519
116528,Isha Gupta,27,Female,Delhi,Postgrad,84164,Married,23-02-2025,3,12540,32605,32203
116529,,21,,,Graduate,73380,Married,09-01-2024,7,4559,26599,29034
116530,,21,Female,Bengaluru,12th,27365,Single,18-05-2025,5,900,10240,4686
116531,,,Male,Delhi,Postgrad,74575,Single,08-11-2025,4,6013,26188,25286
116532,,34,,Delhi,12th,235596,Single,24-01-2024,6,1212,80910,6087
116533,,30,Male,Delhi,Graduate,52640,Single,,2,4869,26569,10791
116534,,36,Male,Delhi,12th,56961,Single,20-12-2023,3,5958,16625,20953
116535,Rohit Patel,32,Male,Jaipur,Graduate,39909,,05-04-2023,3,4339,17840,13921
116536,,34,Male,Ahmedabad,12th,23054,Single,06-09-2024,3,3937,11663,10799
,,,Male,Delhi,Postgrad,81135,Married,13-11-2024,3,8098,,25954
116538,Vikram Agarwal,27,Male,Ahmedabad,Graduate,66578,Single,11-10-2023,1,14573,25702,15077
116539,Nikhil Jain,25,,Delhi,Graduate,51234,Single,12-08-2023,1,,19928,21199
116540,,28,Male,Lucknow,Graduate,64611,Married,20-01-2023,8,4142,19836,40236
116541,,20,Female,Delhi,12th,43351,Single,22-04-2023,1,17311,19837,16302
116542,Pranav Kansal,30,Male,Jaipur,Graduate,58271,Married,08-07-2025,2,,26341,22369
116543,,37,Female,Chennai,Graduate,58480,Single,28-08-2025,6,4678,17980,30344
116544,Rohit Mehta,,Male,Delhi,Graduate,53732,Single,10-03-2024,1,13342,23535,12999
116545,,28,Male,Jaipur,Graduate,45423,Single,03-06-2025,2,8967,20809,19731
116546,Neha Agarwal,18,Female,Kolkata,12th,28978,Single,17-05-2025,2,3215,8945,7778
116547,,,Male,Delhi,12th,12045,Single,26-01-2024,1,102,3248,100
116548,,,Male,Kolkata,Graduate,,Married,19-01-2025,3,7571,16590,21992
116549,,30,Male,Bengaluru,Postgrad,89839,,31-12-2024,6,6122,33255,33327
116550,,34,Female,,,80518,Married,19-11-2025,1,30069,27322,32172
,,26,Male,,Graduate,,Single,07-02-2023,3,4113,17746,12605
116552,,32,Male,,Graduate,57289,Single,07-07-2023,2,4850,25166,11775
116553,,26,Female,Delhi,Graduate,45197,Single,25-02-2024,5,4335,,19889
116554,,,,Kolkata,,55927,Single,,2,,21086,13307
116555,,20,Male,Delhi,,91764,Single,13-08-2023,,31083,40052,32195
116556,,35,Male,Pune,Graduate,65271,Married,07-10-2025,2,,25483,10680
116557,,32,Female,Hyderabad,Graduate,63818,Single,,7,3625,19857,22894
116558,,33,Female,Delhi,12th,,Single,18-11-2025,0,4394,,3970
116559,Priya Patel,27,Female,Mumbai,12th,51933,Married,02-03-2025,1,12822,16382,15137
116560,,32,Male,,Graduate,60884,Single,12-01-2025,,14207,24670,17536
116561,,37,Female,,Postgrad,99268,Married,04-08-2025,2,14401,45117,38416
116562,,25,Male,Ahmedabad,12th,33130,Single,07-10-2024,,,13057,3052
116563,,,Female,Jaipur,12th,33479,Single,26-05-2023,1,1900,12198,1977
116564,,,Male,Kolkata,Graduate,60948,,,1,,20589,11777
116565,Isha Agarwal,38,Female,Delhi,Postgrad,80039,Single,04-09-2024,3,11202,32163,30675
116566,,25,Female,Mumbai,Graduate,,Married,10-12-2024,1,,23497,19806
116567,,26,Male,Ahmedabad,Graduate,62225,Divorced,23-08-2025,,14048,24277,11619
116568,,34,Female,Chennai,Graduate,53371,Married,19-01-2025,,22213,21354,20695
116569,,28,Male,Mumbai,Postgrad,90675,Single,11-08-2025,3,11389,35383,35877
116570,,32,Male,Delhi,,,,19-04-2025,3,5034,23822,16184
116571,,33,Male,,10th,37532,Married,11-02-2024,4,3192,16393,12738
116572,Kritika Jain,30,Female,Chennai,Postgrad,78242,Single,20-11-2023,3,10539,27173,31921
116573,,20,Male,Delhi,,44075,Single,13-02-2023,2,7308,,15103
116574,,,Male,Chennai,,,Single,06-01-2024,5,4336,15180,24334
116575,,,Male,Delhi,Graduate,51466,Single,22-08-2023,1,18579,25204,21170
116576,Sneha Yadav,21,Female,Delhi,Postgrad,91062,Single,07-03-2024,4,4293,30420,18558
116577,,,,Delhi,Graduate,54579,Single,01-02-2024,3,4951,27419,17163
116578,Nikhil Jain,,Male,Delhi,Graduate,58062,Single,08-07-2024,1,10296,25300,11487
116579,,22,Female,Delhi,Graduate,44603,Single,01-04-2023,5,2454,11787,10454
116580,,18,Male,Lucknow,Graduate,68103,Single,23-09-2023,2,10358,27951,21204
116581,,,Male,Delhi,12th,,Single,15-06-2023,2,7836,23637,15748
116582,,38,Female,Chennai,Graduate,64231,Single,03-09-2023,4,3797,23982,20996
116583,,24,Female,Chennai,Postgrad,70339,Single,09-11-2024,0,27305,28809,29904
116584,,,Female,,10th,21152,Single,03-10-2024,3,5455,11972,17366
116585,,23,Male,Mumbai,12th,44023,Single,22-01-2023,3,6057,16353,16730
116586,,31,Female,Delhi,Postgrad,64395,Single,25-09-2025,5,6325,22800,28317
116587,,28,,Bengaluru,Postgrad,96416,Single,08-04-2023,3,,34479,26006
116588,,25,Male,Mumbai,12th,47632,Single,17-11-2023,1,17277,11903,14381
116589,,21,Female,Chennai,Postgrad,78386,,19-10-2025,3,10096,34783,29613
116590,,,Female,Ahmedabad,Postgrad,81086,Single,09-05-2023,5,6811,30787,31914
116591,,34,Female,Bengaluru,Graduate,,,22-07-2025,2,6124,18412,15409
116592,,26,Male,Hyderabad,Graduate,49381,Single,25-01-2023,2,6158,21734,10940
116593,,,Female,Jaipur,Graduate,51430,Married,09-06-2025,3,5061,19400,14486
116594,Kritika Singh,29,Female,,Graduate,44611,Single,15-12-2025,1,8299,,7382
116595,,,Male,Hyderabad,Graduate,56409,,11-02-2025,4,3780,22243,16442
116596,,37,Male,,Graduate,75300,Married,09-06-2024,4,6532,25504,29917
116597,,31,Female,Delhi,Postgrad,66387,Single,21-05-2025,2,8867,22909,17392
116598,Priya Yadav,29,Female,Delhi,,42536,Single,16-08-2024,5,1881,17895,10879
116599,,,Male,Hyderabad,Graduate,,Single,07-03-2023,4,3338,17267,13921
116600,,29,Female,Delhi,12th,19669,Single,29-11-2024,4,2150,533,7821
116601,,28,Female,Bengaluru,Graduate,43779,Single,28-11-2025,,11982,19455,10545
116602,,19,Female,Delhi,Graduate,57379,Single,11-01-2024,1,4232,22442,3714
116603,,39,Male,Hyderabad,Postgrad,58413,Single,28-02-2024,2,5310,,12165
116604,,23,Female,Jaipur,Graduate,52877,Married,01-07-2025,0,4980,,5006
116605,,36,Male,Bengaluru,Graduate,76489,Single,28-03-2023,3,,,21027
116606,,23,Male,Kolkata,,30180,Single,16-04-2024,4,,17051,5819
116607,,27,Male,Lucknow,12th,,Single,29-10-2024,5,2767,15154,13458
116608,,30,Male,Delhi,Postgrad,77009,Single,,3,9280,31268,27107
116609,Isha Mehta,30,Female,Delhi,Postgrad,69778,Married,21-02-2024,3,8293,,27103
116610,,21,Male,Delhi,Postgrad,82796,Married,07-06-2025,6,7751,38894,39447
116611,,34,Male,,Graduate,,Single,24-04-2025,4,3829,20287,15379
116612,,26,Male,Delhi,12th,64844,Single,22-05-2025,3,7416,22960,20201
116613,,32,Female,Jaipur,10th,41082,Single,20-11-2025,3,,12308,13886
116614,,40,Male,Delhi,Graduate,60980,Single,22-02-2024,,,23178,16718
116615,Anjali Yadav,,Female,,Graduate,,Single,15-04-2024,2,12044,15864,22567
116616,,30,Male,Delhi,Graduate,64320,Single,05-06-2024,2,5043,21525,12478
116617,,23,Male,Kolkata,Graduate,47056,Single,16-07-2023,0,10928,21363,12072
116618,Aman Sharma,29,Male,Jaipur,Postgrad,66943,Single,23-04-2024,0,23060,29228,22446
116619,,22,Male,Delhi,Postgrad,94053,Single,16-04-2025,2,13626,28398,28902
116620,Rohit Sharma,28,Male,Delhi,Graduate,53897,Married,28-04-2025,8,2920,,22674
116621,,31,Male,,,59899,Single,14-03-2025,3,,17176,17033
116622,,22,Female,Pune,Postgrad,64564,Single,12-03-2023,1,14172,28439,11684
116623,Deepak Patel,24,Male,,Graduate,51518,Single,23-12-2024,,12626,22667,12436
116624,,32,Female,Delhi,10th,39156,Single,08-10-2023,3,5737,16964,17287
116625,,28,Male,,12th,44851,Single,21-10-2023,2,5917,16974,11696
116626,,28,Male,Delhi,Postgrad,70474,,,0,13477,27324,17464
116627,,,Male,,Graduate,62558,Single,01-12-2023,3,10365,17285,23166
116628,,23,Female,Delhi,Graduate,67459,Single,24-01-2024,5,5220,24743,26006
116629,,22,,Delhi,Postgrad,97044,Single,,,28466,36947,29394
116630,,,Male,Delhi,Graduate,,Single,30-07-2025,2,6665,24536,13613
116631,,41,Male,Mumbai,Graduate,57773,Married,26-08-2023,0,20924,19467,19932
116632,,32,Female,Delhi,,81175,Single,05-10-2025,7,4269,30926,28357
116633,,29,Male,Delhi,Graduate,63888,Single,19-03-2024,3,10927,36058,28742
116634,,31,Male,Bengaluru,Graduate,48685,Single,29-10-2024,2,9232,,20186
116635,,27,Male,Bengaluru,Graduate,34364,Single,11-03-2025,2,5786,16577,11160
116636,,36,Male,,Graduate,57471,Single,01-06-2025,4,8659,19957,26373
116637,,24,Male,Delhi,Graduate,63629,Married,14-02-2024,2,10878,,21196
116638,Deepak Sharma,,Male,Pune,,,Single,15-11-2024,2,20040,24291,33532
116639,,,Male,Bengaluru,,,Single,13-05-2023,0,1779,19459,1970
116640,,30,Male,Delhi,Graduate,,Single,,2,11518,22880,22977
116641,,,Female,Delhi,Postgrad,91161,Single,02-08-2024,,25225,34018,29845
116642,,24,Male,,12th,,,08-11-2024,,8849,22903,9444
116643,,25,,Pune,10th,23455,Married,29-04-2025,0,9889,,10469
116644,,29,Male,Kolkata,10th,37409,Single,17-09-2025,2,6659,17471,11643
116645,,30,Female,,12th,30029,Single,06-03-2024,0,10555,11547,12647
116646,,27,Female,Delhi,Graduate,61604,Single,02-12-2023,1,,25121,14754
116647,,21,Male,,Postgrad,71255,Single,28-07-2025,2,9336,27306,18337
116648,Priya Yadav,31,,,10th,32033,Single,28-08-2025,3,2106,13118,6224
116649,,30,Female,Delhi,Graduate,,Single,30-03-2024,2,9028,27181,15352
116650,,,Male,Delhi,,,Single,03-01-2025,2,10975,,21103
116651,,20,Male,,Postgrad,78223,Single,11-12-2024,6,5153,33976,27214
116652,,23,Male,Hyderabad,,69815,,04-12-2024,3,11053,,30426
116653,,25,Male,Delhi,12th,56877,Married,20-11-2025,1,14859,20264,14805
,,,Male,Jaipur,Postgrad,90573,Single,27-09-2023,5,8958,31284,42501
116655,,32,Female,Delhi,Graduate,59406,Married,12-03-2023,8,,25298,28440
116656,Rohit Singh,26,Male,,12th,36445,Single,04-01-2024,3,,10107,
116657,,26,Male,Delhi,Graduate,58867,Single,13-08-2023,3,5845,,18636
116658,,29,Female,Lucknow,Graduate,48774,Married,31-07-2025,3,8777,20752,25363
116659,Pooja Verma,22,Female,Delhi,Graduate,64826,,24-07-2025,2,,27109,20935
116660,,27,Male,,Graduate,64240,Single,08-10-2023,4,5810,29164,21431
116661,Rohit Agarwal,34,Male,Pune,,19550,Single,18-05-2024,1,6715,9329,6541
116662,Sahil Jain,20,Male,Chennai,12th,35975,Single,05-10-2023,,9940,20338,11316
116663,,24,Female,Delhi,Graduate,,Single,15-09-2023,2,4548,17638,7848
116664,Deepak Mehta,31,Male,Bengaluru,10th,41897,Married,16-07-2024,1,9029,11487,10582
116665,,39,Female,Delhi,Graduate,52191,Single,27-07-2024,3,6565,15588,20524
116666,,34,Female,Lucknow,Graduate,55368,Single,19-09-2025,,23157,27405,21106
116667,,29,Male,Delhi,Graduate,71603,,,5,5271,,25508
116668,,38,Male,Kolkata,Graduate,55157,Single,02-06-2025,7,3597,19730,24440
116669,,24,Male,,Graduate,53956,Married,12-04-2024,3,9315,19528,28255
116670,,35,Male,,Graduate,59805,Married,20-11-2023,,25860,24990,25768
116671,,32,Male,Delhi,12th,31588,Single,26-02-2025,1,10804,10959,10745
116672,Pranav Kansal,,Male,Delhi,Postgrad,79130,Single,,2,15037,25751,30740
116673,Arjun Verma,40,Male,Bengaluru,Postgrad,81409,Single,24-06-2024,2,16984,31493,29855
116674,,25,Female,Delhi,12th,52113,Single,23-02-2025,2,7356,19770,13865
116675,,27,Male,Delhi,Graduate,,Single,22-06-2025,,9434,23053,10378
116676,,28,Male,Delhi,12th,41604,Single,22-07-2024,,16957,12512,15453
116677,,,Male,Delhi,Postgrad,84985,Single,26-04-2024,2,10830,28986,21264
116678,Pranav Verma,21,Male,,Graduate,59456,Single,27-08-2025,6,3425,25560,22799
116679,,35,Female,Delhi,Graduate,55649,Married,03-06-2024,,15554,20558,16040
116680,Rahul Patel,18,Male,Delhi,10th,42738,Single,03-04-2024,2,5612,19776,10664
116681,,31,Male,Delhi,Graduate,42969,Single,21-04-2025,,12653,14659,12306
116682,,23,Male,Delhi,Graduate,,Single,26-05-2023,0,10993,16177,14443
116683,,27,Male,,Postgrad,70441,Single,11-07-2023,5,,27808,28533
116684,,26,Male,Delhi,,57918,Single,24-02-2025,2,9186,,21539
116685,,,Male,Lucknow,Postgrad,67023,Single,,1,22827,28717,22859
116686,Meera Yadav,30,Female,Pune,Graduate,56865,Married,19-10-2024,,20584,16082,18553
116687,Anjali Agarwal,36,Female,Jaipur,Graduate,71397,Married,18-11-2025,2,11382,25396,23392
116688,,22,Female,Kolkata,Graduate,57990,Married,16-08-2023,0,15205,21913,14890
116689,,29,Male,Delhi,Postgrad,72751,Single,13-08-2025,5,4848,25918,24696
116690,,30,Male,Delhi,12th,23939,Single,29-06-2025,,4741,7222,5211
116691,,27,Female,Delhi,Postgrad,70871,Single,02-08-2023,4,5641,25207,26117
116692,,29,Female,Delhi,12th,38769,Married,13-02-2025,1,11304,12518,9784
116693,,28,Female,Delhi,Postgrad,92724,Single,19-05-2024,5,8184,,35986
116694,Nikhil Jain,37,Male,Hyderabad,Postgrad,85273,Single,21-08-2023,5,6148,33554,31745
116695,,33,Male,Mumbai,12th,38253,Single,06-12-2024,2,5069,19737,11574
116696,,32,,,Graduate,56078,,21-08-2024,4,,17435,13208
116697,Karan Jain,41,Male,Lucknow,12th,31147,Single,01-04-2025,2,,,3405
116698,,28,Male,Delhi,,75181,Married,19-04-2023,5,9195,26624,36429
116699,,33,Female,Delhi,Graduate,67489,Single,25-11-2025,3,8644,20605,30750
116700,,25,Male,Bengaluru,Postgrad,85127,Married,17-05-2025,,15597,33242,
116701,,29,Female,,Graduate,68044,,01-03-2025,7,2556,22274,24404
116702,,27,Female,Mumbai,10th,29647,Divorced,18-08-2023,2,4508,10216,9570
116703,,29,Male,,Graduate,65106,Single,02-10-2025,1,19485,32394,17480
116704,,33,Female,Delhi,12th,40963,Single,25-07-2024,3,2741,12593,8557
116705,,29,Male,Pune,Postgrad,77521,Single,22-07-2023,2,9887,27094,24166
116706,,31,Male,Delhi,Graduate,60305,Single,25-11-2025,3,4950,22466,
116707,,25,Male,Delhi,,37396,,05-05-2025,4,2307,20876,11844
116708,,23,Female,Kolkata,Postgrad,75038,Single,21-08-2025,3,6682,20784,19487
116709,,28,Male,Ahmedabad,12th,,Married,05-11-2023,2,4206,20176,10607
116710,Karan Gupta,25,Male,Chennai,Graduate,50488,Married,31-03-2025,3,3983,17060,13078
116711,,,Female,Delhi,Postgrad,76733,Single,16-08-2023,,,,20710
116712,,31,Female,Delhi,Graduate,57571,Single,22-05-2023,2,10707,21925,18554
116713,,27,Male,Pune,10th,31701,,24-06-2025,0,109,10738,100
116714,,30,Female,Delhi,,,Single,16-06-2023,,3311,13299,3239
116715,Meera Jain,29,Female,Lucknow,Graduate,69505,Married,,1,20545,25307,16383
116716,,22,Female,,Graduate,43422,Single,07-08-2024,3,5740,14493,19214
116717,,,Male,Bengaluru,Graduate,58616,Single,04-04-2025,4,4583,22461,17625
116718,,,Female,Delhi,Graduate,63176,Single,05-09-2023,3,6791,17742,19259
116719,Sahil Gupta,33,Male,Delhi,Postgrad,80080,Single,16-04-2025,2,8914,32513,19368
116720,,20,Female,Delhi,Postgrad,83831,Single,03-11-2025,2,12298,29944,27508
116721,,27,Male,,Postgrad,,,21-05-2023,,31945,28829,32626
116722,,35,Male,Delhi,10th,39098,Married,26-09-2024,6,2521,15868,15255
116723,Sahil Gupta,27,,Bengaluru,Graduate,,Single,16-07-2023,5,,20529,20881
116724,,34,Female,Jaipur,12th,32051,Single,27-08-2024,0,4157,16811,4450
116725,,31,Male,Delhi,Graduate,54175,Single,30-09-2023,1,15245,19611,12510
116726,Priya Singh,33,Female,Delhi,Graduate,61879,Single,28-12-2025,3,,,25548
116727,,28,Male,Delhi,12th,56904,Single,30-11-2025,1,,24072,13486
116728,,21,Female,,Graduate,62323,Single,07-10-2023,0,16620,24887,12828
116729,,28,Male,Delhi,Graduate,60638,Single,03-03-2023,2,8651,23660,20571
116730,,32,Male,Jaipur,12th,21538,Divorced,28-01-2023,2,,9739,9950
116731,,35,Female,Chennai,12th,41650,Single,14-09-2023,2,8086,16637,15235
116732,,24,Male,,12th,55751,Divorced,,2,,20026,18452
116733,,27,Female,Delhi,Graduate,52051,Married,15-04-2024,1,19749,24380,17597
116734,,,Male,,Graduate,,Single,16-04-2024,4,5574,21580,22324
116735,Aarti Mehta,38,Female,Mumbai,,,Single,04-04-2025,2,12650,22016,23163
116736,,28,Male,Chennai,Graduate,70434,Single,21-08-2024,5,4969,,23096
116737,Neha Sharma,,Female,Delhi,Graduate,60747,Single,05-07-2023,3,,,15669
116738,,,Male,Delhi,,70997,Single,11-12-2024,2,,25349,21408
116739,Rohit Singh,18,Male,Delhi,12th,30978,Single,02-06-2024,6,579,11752,3647
116740,,31,Female,Delhi,Graduate,61577,Single,16-02-2024,4,,27064,22697
116741,Nikhil Patel,28,Male,Delhi,Graduate,61222,Married,,0,18839,22440,20852
116742,Isha Sharma,23,Female,Bengaluru,10th,43890,Married,19-07-2025,1,,,6967
116743,,41,Male,Delhi,10th,29302,Married,01-04-2024,3,2893,10614,8939
116744,,37,Male,Lucknow,Postgrad,87141,Married,09-07-2023,0,23574,25373,23759
